Started 11/13/17 10:22:15 in McCain 321
Landscape|Landowners|Budget|Expected Damage|Total Run Time|Second Stage Time|Create Model Time|Optimize Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner|Time Completed
SanBernardino|6|60000|61.3112728171|700.159147326|700.022095941|0.0|0.114927852032|[0, 1, 1, 1, 1, 0]|2|Risk-based|57319.7066777|2680.29332227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 04:26:15
SanBernardino|6|60000|61.0681031821|698.989888848|698.862144775|0.0|0.105655242311|[0, 1, 1, 1, 1, 0]|2|Risk-based|57319.7066777|2680.29332227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 04:37:54
SanBernardino|6|60000|61.5118009846|692.911784341|692.786304732|0.0|0.103633978957|[0, 1, 1, 1, 1, 0]|2|Risk-based|57319.7066777|2680.29332227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 04:49:27
SanBernardino|6|60000|54.4222897429|698.213598273|695.83374867|0.0|2.33403411004|[2, 3, 3, 3, 3, 2]|5|Risk-based|57388.6005559|2611.39944405|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 05:01:05
SanBernardino|6|60000|54.383672566|700.877630793|697.66402484|0.0|3.16639525909|[2, 3, 3, 3, 3, 2]|5|Risk-based|57388.6005559|2611.39944405|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 05:12:46
SanBernardino|6|60000|54.3817306666|699.458836741|697.381439648|0.0|2.03224520947|[2, 3, 3, 3, 3, 2]|5|Risk-based|57388.6005559|2611.39944405|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 05:24:26
SanBernardino|6|60000|54.4225667597|701.677908297|698.913683009|0.0|2.71691191007|[2, 3, 3, 3, 3, 2]|5|Risk-based|57388.6005559|2611.39944405|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 05:36:07
SanBernardino|6|60000|54.4824539121|700.817799292|697.085979356|0.0|3.6865446039|[2, 2, 3, 3, 3, 3]|5|Risk-based|57388.6005559|2611.39944405|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 05:47:48
SanBernardino|6|60000|51.8171297067|718.927555941|696.596526988|0.0|22.2474682297|[5, 5, 7, 7, 7, 6]|10|Risk-based|58988.4695057|1011.53049431|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 05:59:47
SanBernardino|6|60000|51.6759567083|719.838546397|696.667846922|0.0|23.0605849945|[5, 6, 7, 7, 7, 5]|10|Risk-based|58988.4695057|1011.53049431|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 06:11:47
SanBernardino|6|60000|51.8663763924|719.322957553|697.962994895|0.0|21.2745695429|[5, 6, 7, 7, 7, 5]|10|Risk-based|58988.4695057|1011.53049431|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 06:23:46
SanBernardino|6|60000|51.7421761776|718.671216737|696.28561794|0.0|22.2998472817|[5, 6, 7, 7, 7, 5]|10|Risk-based|58988.4695057|1011.53049431|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 06:35:45
SanBernardino|6|60000|51.7188419467|720.938451876|699.242749578|0.0|21.5874833564|[5, 6, 7, 7, 7, 5]|10|Risk-based|58988.4695057|1011.53049431|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 06:47:46
SanBernardino|6|60000|50.9266953072|1464.32036911|698.166088343|0.0|766.003477051|[8, 9, 10, 11, 11, 9]|15|Risk-based|59445.5749199|554.425080101|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 07:12:11
SanBernardino|6|60000|51.1913259005|1412.99901724|696.675803407|0.0|716.196500307|[8, 9, 11, 11, 11, 8]|15|Risk-based|59445.5749199|554.425080101|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 07:35:44
SanBernardino|6|60000|50.897281595|1442.11136774|716.537778653|0.0|725.425771762|[8, 9, 11, 11, 11, 8]|15|Risk-based|59445.5749199|554.425080101|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 07:59:46
SanBernardino|6|60000|51.1344924057|1217.66054779|723.761151295|0.0|493.772594502|[8, 9, 11, 11, 11, 8]|15|Risk-based|59445.5749199|554.425080101|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 08:20:04
SanBernardino|6|60000|50.9610015421|1366.32395083|703.001557903|0.0|663.171790889|[8, 8, 11, 11, 11, 9]|15|Risk-based|59445.5749199|554.425080101|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 08:42:50


Experiment exceeded time limit.
Landscape|Landowners|Budget|Current ObjVal|Obj Bound|MIP Gap|Total Run Time|Second Stage Time|Optimize Time|Allocation Levels|Allocation Method|Maximum Amount Offered|Level Amounts|Area of Each Landowner|Time Completed
SanBernardino|6|60000|50.725865733|42.9105924884|0.154068799649|4297.81338613|697.622528354|3600|20|Risk-based|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 09:54:28


SanBernardino|6|60000|50.8711114221|4030.06845387|701.835379391|0.0|3328.04079163|[11, 12, 14, 15, 15, 12]|20|Risk-based|59662.0985372|337.901462843|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 11:01:40


Experiment exceeded time limit.
Landscape|Landowners|Budget|Current ObjVal|Obj Bound|MIP Gap|Total Run Time|Second Stage Time|Optimize Time|Allocation Levels|Allocation Method|Maximum Amount Offered|Level Amounts|Area of Each Landowner|Time Completed
SanBernardino|6|60000|50.70500688|40.1102178502|0.208949563007|4298.61902115|698.422446605|3600|20|Risk-based|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 12:13:19


SanBernardino|6|60000|50.6503500285|4225.79167931|725.019761505|0.0|3500.57871421|[11, 12, 14, 15, 15, 12]|20|Risk-based|59662.0985372|337.901462843|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 13:23:46
SanBernardino|6|60000|50.7209332702|3975.63679041|699.773676529|0.0|3275.67131544|[11, 12, 14, 15, 16, 11]|20|Risk-based|59662.0985372|337.901462843|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 14:30:02
SanBernardino|6|80000|42.0073786419|697.478490157|697.34780578|0.0|0.107537412288|[0, 1, 1, 1, 1, 1]|2|Risk-based|71649.6333472|8350.36665284|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 14:41:40
SanBernardino|6|80000|42.2267401852|700.939451983|700.806059125|0.0|0.109830889152|[0, 1, 1, 1, 1, 1]|2|Risk-based|71649.6333472|8350.36665284|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 14:53:21
SanBernardino|6|80000|42.0245853672|694.599197639|694.471550562|0.0|0.105734317913|[0, 1, 1, 1, 1, 1]|2|Risk-based|71649.6333472|8350.36665284|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 15:04:56
SanBernardino|6|80000|42.0606416715|700.76248534|700.637473927|0.0|0.1029333919|[0, 1, 1, 1, 1, 1]|2|Risk-based|71649.6333472|8350.36665284|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 15:16:36
SanBernardino|6|80000|42.2032195115|701.012051918|700.885340379|0.0|0.104685855127|[0, 1, 1, 1, 1, 1]|2|Risk-based|71649.6333472|8350.36665284|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 15:28:17
SanBernardino|6|80000|30.2371839876|702.488197682|701.216820461|0.0|1.22628051983|[3, 3, 4, 4, 4, 4]|5|Risk-based|78917.9374992|1082.06250079|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 15:40:00
SanBernardino|6|80000|30.1834194301|701.275400121|700.271781132|0.0|0.95808737172|[3, 3, 4, 4, 4, 4]|5|Risk-based|78917.9374992|1082.06250079|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 15:51:41
SanBernardino|6|80000|30.1398949692|700.937019982|699.870828869|0.0|1.02032726491|[3, 4, 4, 4, 4, 3]|5|Risk-based|78917.9374992|1082.06250079|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 16:03:22
SanBernardino|6|80000|30.1340813342|708.916526601|706.908016588|0.0|1.93933706771|[3, 3, 4, 4, 4, 4]|5|Risk-based|78917.9374992|1082.06250079|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 16:15:11
SanBernardino|6|80000|30.2687360253|698.111812899|696.304665773|0.0|1.76216334914|[3, 4, 4, 4, 4, 3]|5|Risk-based|78917.9374992|1082.06250079|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 16:26:49
SanBernardino|6|80000|29.0507102292|707.625826205|699.590563607|0.0|7.95068555415|[7, 8, 9, 9, 9, 8]|10|Risk-based|79717.8719741|282.128025924|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 16:38:37
SanBernardino|6|80000|28.9646782007|703.896063088|696.735052365|0.0|7.07649711019|[7, 8, 9, 9, 9, 8]|10|Risk-based|79717.8719741|282.128025924|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 16:50:21
SanBernardino|6|80000|28.9296713992|706.506142439|700.006940448|0.0|6.41458142694|[7, 8, 9, 9, 9, 8]|10|Risk-based|79717.8719741|282.128025924|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 17:02:08
SanBernardino|6|80000|29.1029840023|707.824040007|698.987306944|0.0|8.72782946294|[7, 8, 9, 9, 9, 8]|10|Risk-based|79717.8719741|282.128025924|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 17:13:55
SanBernardino|6|80000|28.9073606173|706.649953934|699.518888117|0.0|7.04622480852|[7, 8, 9, 9, 9, 8]|10|Risk-based|79717.8719741|282.128025924|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 17:25:42
SanBernardino|6|80000|28.6937824695|728.961344262|696.818256394|0.0|32.016660205|[12, 12, 14, 14, 14, 12]|15|Risk-based|79956.2666638|43.7333362157|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 17:37:51
SanBernardino|6|80000|28.7556887703|726.335499569|700.152150273|0.0|26.0573201393|[12, 12, 14, 14, 14, 12]|15|Risk-based|79956.2666638|43.7333362157|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 17:49:58
SanBernardino|6|80000|28.7829090145|722.834782626|698.753027557|0.0|23.9315282099|[12, 12, 14, 14, 14, 12]|15|Risk-based|79956.2666638|43.7333362157|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 18:02:01
SanBernardino|6|80000|28.7446074961|728.223093887|698.395696012|0.0|29.6771636208|[12, 12, 14, 14, 14, 12]|15|Risk-based|79956.2666638|43.7333362157|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 18:14:09
SanBernardino|6|80000|28.7989579939|722.755052234|694.186630079|0.0|28.4436485368|[12, 12, 14, 14, 14, 12]|15|Risk-based|79956.2666638|43.7333362157|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 18:26:12
SanBernardino|6|80000|29.3292697803|1312.63509995|695.145871443|0.0|617.325363385|[16, 16, 18, 19, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 18:48:05
SanBernardino|6|80000|29.3184312504|1170.92795359|699.627452659|0.0|471.133365551|[16, 16, 18, 19, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 19:07:36
SanBernardino|6|80000|29.3864422398|1171.93803858|699.169981537|0.0|472.601493391|[16, 16, 18, 19, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 19:27:08
SanBernardino|6|80000|29.225599821|1356.65268119|700.495467802|0.0|655.96660279|[16, 17, 18, 19, 19, 16]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 19:49:45
SanBernardino|6|80000|29.324172012|1203.25358066|695.439203521|0.0|507.64818668|[16, 17, 18, 19, 19, 16]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 20:09:48
SanBernardino|6|100000|24.5585341431|693.464219002|693.35038171|0.0|0.0917123366089|[1, 1, 1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 20:21:22
SanBernardino|6|100000|24.4527153874|697.605405642|697.494240708|0.0|0.0888189660618|[1, 1, 1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 20:33:00
SanBernardino|6|100000|24.5744372651|695.632159364|695.520690927|0.0|0.089416299772|[1, 1, 1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 20:44:35
SanBernardino|6|100000|24.5992610898|719.174347761|719.064344499|0.0|0.0879548233643|[1, 1, 1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 20:56:34
SanBernardino|6|100000|24.6392491353|699.727915934|699.614320421|0.0|0.0913112697017|[1, 1, 1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 21:08:14
SanBernardino|6|100000|24.6025141678|698.297496916|697.224612252|0.0|1.02737438001|[4, 4, 4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 21:19:52
SanBernardino|6|100000|24.4683079854|697.515171849|696.221538828|0.0|1.24786844323|[4, 4, 4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 21:31:30
SanBernardino|6|100000|24.5765864805|701.743204263|700.860674196|0.0|0.837071267306|[4, 4, 4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 21:43:12
SanBernardino|6|100000|24.4082408722|700.269591762|699.174526677|0.0|1.04916027686|[4, 4, 4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[363.2475, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995, 359.78799999999995]|11/15/17 21:54:52
