Started 11/09/17 14:45:42 in McCain 321
Landscape|Landowners|Budget|Expected Damage|Total Run Time|Second Stage Time|Create Model Time|Optimize Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner|Time Completed
SantaFe|5|20000|124.054790475|347.421296311|347.06181664|0.0|0.322954139279|[0, 0, 5, 5, 0]|10|Hybrid|19137.188394|862.811605993|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 00:48:22
SantaFe|5|20000|124.24907556|351.313707414|350.928717328|0.0|0.348720553935|[0, 0, 5, 5, 0]|10|Hybrid|19137.188394|862.811605993|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 00:54:13
SantaFe|5|20000|123.877720771|348.784995718|348.407439592|0.0|0.340729936055|[0, 0, 5, 5, 0]|10|Hybrid|19137.188394|862.811605993|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:00:02
SantaFe|5|20000|124.163446871|346.297824881|345.90468375|0.0|0.35638036274|[0, 0, 5, 5, 0]|10|Hybrid|19137.188394|862.811605993|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:05:49
SantaFe|5|20000|124.050558431|347.979768877|347.599615488|0.0|0.343283679736|[0, 0, 5, 5, 0]|10|Hybrid|19137.188394|862.811605993|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:11:37
SantaFe|5|20000|122.481344232|349.226088235|348.54635096|0.0|0.625531804748|[0, 0, 8, 8, 0]|15|Hybrid|19683.9652053|316.034794736|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:17:26
SantaFe|5|20000|122.33505539|347.084475212|346.381527541|0.0|0.64966778292|[0, 0, 8, 8, 0]|15|Hybrid|19683.9652053|316.034794736|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:23:13
SantaFe|5|20000|122.701009717|349.508321569|348.875878898|0.0|0.578080471088|[0, 0, 8, 8, 0]|15|Hybrid|19683.9652053|316.034794736|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:29:03
SantaFe|5|20000|122.585823845|349.910270527|349.280464373|0.0|0.575909020961|[0, 0, 8, 8, 0]|15|Hybrid|19683.9652053|316.034794736|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:34:52
SantaFe|5|20000|122.700679708|345.217594719|344.597244642|0.0|0.567145282643|[0, 0, 8, 8, 0]|15|Hybrid|19683.9652053|316.034794736|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:40:38
SantaFe|5|20000|122.192055658|347.242902894|346.130550972|0.0|1.04204773948|[0, 0, 11, 11, 0]|20|Hybrid|19942.9647474|57.035252561|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:46:25
SantaFe|5|20000|121.871094418|347.16170619|346.262681465|0.0|0.829433929634|[0, 0, 11, 11, 0]|20|Hybrid|19942.9647474|57.035252561|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:52:12
SantaFe|5|20000|121.92158549|347.988058731|346.751356161|0.0|1.16678693933|[0, 0, 11, 11, 0]|20|Hybrid|19942.9647474|57.035252561|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 01:58:00
SantaFe|5|20000|121.783950883|345.655044355|344.752851771|0.0|0.831366446284|[0, 0, 11, 11, 0]|20|Hybrid|19942.9647474|57.035252561|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:03:46
SantaFe|5|20000|122.029328585|345.958359016|344.755462972|0.0|1.13305636014|[0, 0, 11, 11, 0]|20|Hybrid|19942.9647474|57.035252561|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:09:32
SantaFe|5|40000|98.4343565275|348.063818845|348.017275174|0.0|0.0363471851233|[0, 0, 1, 1, 0]|2|Hybrid|34446.9391092|5553.06089079|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:15:20
SantaFe|5|40000|98.9821496294|350.040490121|349.995273384|0.0|0.0350717355104|[0, 0, 1, 1, 0]|2|Hybrid|34446.9391092|5553.06089079|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:21:10
SantaFe|5|40000|98.7212314395|343.812706596|343.765299635|0.0|0.0371609811409|[0, 0, 1, 1, 0]|2|Hybrid|34446.9391092|5553.06089079|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:26:54
SantaFe|5|40000|98.7131542676|347.339359482|347.294029252|0.0|0.0349932287936|[0, 0, 1, 1, 0]|2|Hybrid|34446.9391092|5553.06089079|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:32:41
SantaFe|5|40000|98.8140020689|349.078048187|349.034416375|0.0|0.0335991657776|[0, 0, 1, 1, 0]|2|Hybrid|34446.9391092|5553.06089079|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:38:30
SantaFe|5|40000|87.1281930879|349.750949689|349.572750264|0.0|0.15836908565|[0, 3, 3, 3, 0]|5|Hybrid|38752.8064979|1247.19350214|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:44:20
SantaFe|5|40000|86.9038771404|347.404551626|347.205879584|0.0|0.178278501422|[0, 3, 3, 3, 0]|5|Hybrid|38752.8064979|1247.19350214|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:50:08
SantaFe|5|40000|87.1517295953|350.010594993|349.792815669|0.0|0.197780308066|[0, 3, 3, 3, 0]|5|Hybrid|38752.8064979|1247.19350214|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 02:55:58
SantaFe|5|40000|86.6464487329|350.173975708|349.921173857|0.0|0.232708967938|[0, 3, 3, 3, 0]|5|Hybrid|38752.8064979|1247.19350214|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:01:48
SantaFe|5|40000|86.9104613147|351.52875863|351.349382457|0.0|0.159304908404|[0, 3, 3, 3, 0]|5|Hybrid|38752.8064979|1247.19350214|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:07:39
SantaFe|5|40000|87.8975714689|346.307158646|345.681865206|0.0|0.588316494686|[0, 5, 5, 5, 5]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:13:26
SantaFe|5|40000|88.0209065583|355.839798522|355.207765452|0.0|0.595271165308|[0, 5, 5, 5, 5]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:19:22
SantaFe|5|40000|87.9417444773|349.050024988|348.454276525|0.0|0.558694433392|[0, 5, 5, 5, 5]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:25:11
SantaFe|5|40000|88.0462836792|346.502853122|345.855416238|0.0|0.586587355931|[0, 5, 5, 5, 5]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:30:57
SantaFe|5|40000|87.7205985636|345.905510062|345.326791013|0.0|0.541897979398|[0, 5, 5, 5, 5]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:36:43
SantaFe|5|40000|85.916260537|347.735836294|346.721328766|0.0|0.960876635523|[0, 8, 8, 8, 8]|15|Hybrid|39367.9304105|632.069589471|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:42:31
SantaFe|5|40000|85.8023245284|345.131839222|344.087247979|0.0|0.991298839494|[0, 8, 8, 8, 8]|15|Hybrid|39367.9304105|632.069589471|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:48:16
SantaFe|5|40000|85.8960871069|350.432127393|349.153280941|0.0|1.22534498153|[0, 8, 8, 8, 8]|15|Hybrid|39367.9304105|632.069589471|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:54:07
SantaFe|5|40000|85.8880852131|347.06683026|345.823483348|0.0|1.18962784122|[0, 8, 8, 8, 8]|15|Hybrid|39367.9304105|632.069589471|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 03:59:54
SantaFe|5|40000|85.7341865363|348.26594632|347.105155189|0.0|1.10667383847|[0, 8, 8, 8, 8]|15|Hybrid|39367.9304105|632.069589471|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:05:42
SantaFe|5|40000|84.7774325131|351.5817225|350.141108418|0.0|1.34582234784|[0, 11, 11, 11, 11]|20|Hybrid|39885.9294949|114.070505122|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:11:34
SantaFe|5|40000|84.7730927769|349.891196809|348.339972176|0.0|1.45653842861|[0, 11, 11, 11, 11]|20|Hybrid|39885.9294949|114.070505122|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:17:24
SantaFe|5|40000|84.7731460486|349.285708109|347.341518132|0.0|1.87373617706|[0, 11, 11, 11, 11]|20|Hybrid|39885.9294949|114.070505122|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:23:13
SantaFe|5|40000|84.8143499067|346.894946927|345.373178523|0.0|1.45133423009|[0, 11, 11, 11, 11]|20|Hybrid|39885.9294949|114.070505122|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:29:00
SantaFe|5|40000|84.7190765896|349.830313148|348.351302173|0.0|1.40941249958|[0, 11, 11, 11, 11]|20|Hybrid|39885.9294949|114.070505122|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:34:50
SantaFe|5|60000|72.3180739162|345.710618289|345.660616625|0.0|0.0396740492361|[0, 1, 1, 1, 0]|2|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:40:36
SantaFe|5|60000|72.2942054147|349.625190471|349.576462266|0.0|0.0383977462916|[0, 1, 1, 1, 0]|2|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:46:25
SantaFe|5|60000|71.9681891716|349.38514909|349.336227462|0.0|0.0388116131944|[0, 1, 1, 1, 0]|2|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:52:15
SantaFe|5|60000|72.2958599424|344.239749256|344.189803628|0.0|0.0398134270945|[0, 1, 1, 1, 0]|2|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 04:57:59
SantaFe|5|60000|71.9732745573|349.770983123|349.722113833|0.0|0.0385610174926|[0, 1, 1, 1, 0]|2|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:03:49
SantaFe|5|60000|65.2439152278|346.596481762|346.397205844|0.0|0.17909400411|[0, 3, 3, 3, 3]|5|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:09:35
SantaFe|5|60000|65.2494504941|348.026806344|347.82822504|0.0|0.178349897018|[0, 3, 3, 3, 3]|5|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:15:23
SantaFe|5|60000|65.3806557387|347.679358111|347.461006769|0.0|0.198280361692|[0, 3, 3, 3, 3]|5|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:21:11
SantaFe|5|60000|65.4069907655|350.363363762|350.149021098|0.0|0.194357870569|[0, 3, 3, 3, 3]|5|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:27:02
SantaFe|5|60000|65.3120633952|351.625567076|351.433186095|0.0|0.172293502459|[0, 3, 3, 3, 3]|5|Hybrid|51670.4086638|8329.59133618|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:32:53
SantaFe|5|60000|56.8195431772|346.811852977|346.313447432|0.0|0.46159414704|[6, 6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:38:40
SantaFe|5|60000|56.6534559604|347.449184682|346.964850327|0.0|0.447360823389|[6, 6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:44:27
SantaFe|5|60000|56.6093064527|350.346331788|349.906586116|0.0|0.403251144962|[6, 6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:50:18
SantaFe|5|60000|56.7120274849|346.759190903|346.285130687|0.0|0.436390079369|[6, 6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 05:56:05
SantaFe|5|60000|56.6745074095|350.701527439|350.203429662|0.0|0.437148693134|[6, 6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:01:55
SantaFe|5|60000|56.1496523519|349.135922993|348.26039197|0.0|0.82142340063|[0, 12, 12, 12, 12]|15|Hybrid|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:07:45
SantaFe|5|60000|56.4656725496|346.881104146|345.932797117|0.0|0.895184153705|[0, 12, 12, 12, 12]|15|Hybrid|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:13:32
SantaFe|5|60000|56.0069980985|347.515461982|346.684478683|0.0|0.777197953248|[0, 12, 12, 12, 12]|15|Hybrid|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:19:19
SantaFe|5|60000|56.0876328193|348.952657609|348.118592921|0.0|0.780676141898|[0, 12, 12, 12, 12]|15|Hybrid|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:25:08
SantaFe|5|60000|56.0744843165|351.941202171|350.972888447|0.0|0.914701889255|[0, 12, 12, 12, 12]|15|Hybrid|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:31:00
SantaFe|5|60000|54.5987484656|348.97179362|347.73602033|0.0|1.16571088538|[13, 13, 13, 13, 13]|20|Hybrid|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]|11/10/17 06:36:49
