Landowners | Budget | Expected Damage | Run Time | Allocation | Levels | Total Budget Used | Remaining Budget | Maximum Amount Offered | Level Amounts | Area of Each Landowner
3|25000|119.817792739|90.5592107439|[3, 2, 0]|7|24859.2077238|140.792276185|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[1207.3654999999999, 484.33, 470.49199999999996]
3|25000|121.263719665|88.7956530548|[3, 3, 0]|8|24063.6474634|936.352536564|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[1207.3654999999999, 484.33, 470.49199999999996]
3|25000|120.525639121|88.7685785415|[4, 2, 0]|9|24655.3966674|344.603332581|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[1207.3654999999999, 484.33, 470.49199999999996]
3|25000|121.599840723|90.9031360941|[4, 3, 0]|10|24059.2732489|940.726751054|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[1207.3654999999999, 484.33, 470.49199999999996]
4|10000|150.800193896|175.358535544|[0, 1, 0, 0]|2|9645.14295058|354.85704942|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|156.16941267|229.281820812|[0, 1, 1, 0]|3|9507.35519414|492.644805857|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|150.800193896|268.162673262|[0, 2, 0, 0]|4|9645.14295058|354.85704942|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|151.085219826|264.894610376|[2, 0, 0, 0]|5|9197.33274216|802.66725784|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|150.800193896|276.380229595|[0, 3, 0, 0]|6|9645.14295058|354.85704942|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|152.663179401|265.64942643|[2, 1, 0, 1]|7|9702.55451576|297.445484238|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|150.800193896|261.752633686|[0, 4, 0, 0]|8|9645.14295058|354.85704942|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|150.440418744|270.977402363|[1, 4, 0, 0]|9|9972.38887212|27.6111278829|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|10000|150.122990044|276.224054019|[4, 0, 0, 0]|10|9537.97469557|462.025304427|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|150.800193896|296.278663392|[0, 1, 0, 0]|2|9645.14295058|1354.85704942|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|148.172940347|240.221548154|[1, 1, 0, 0]|3|10954.1266367|45.8733632703|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|150.800193896|181.74328269|[0, 2, 0, 0]|4|9645.14295058|1354.85704942|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|149.891228705|189.238382531|[1, 2, 0, 0]|5|10299.6347937|700.365206345|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|150.800193896|202.60128091|[0, 3, 0, 0]|6|9645.14295058|1354.85704942|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|148.172940347|206.334132635|[2, 2, 0, 0]|7|10954.1266367|45.8733632703|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|148.912343691|182.554913293|[0, 4, 1, 0]|8|10983.6525845|16.3474154624|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|146.80810009|178.358338633|[4, 0, 0, 0]|9|10730.2215325|269.77846748|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|11000|147.809392176|180.967086959|[4, 0, 0, 1]|10|10846.9583817|153.041618277|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|150.800193896|179.980595896|[0, 1, 0, 0]|2|9645.14295058|2354.85704942|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|148.172940347|179.049848534|[1, 1, 0, 0]|3|10954.1266367|1045.87336327|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|150.306835978|182.646622158|[1, 1, 0, 1]|4|11229.7021496|770.297850397|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|145.689273284|180.508751709|[2, 1, 0, 0]|5|11608.6184798|391.381520195|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|147.693045072|181.524641825|[2, 1, 0, 1]|6|11643.0654189|356.934581086|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|144.73334778|184.541085421|[3, 1, 0, 0]|7|11826.7824275|173.217572504|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|146.315063546|180.389027111|[3, 1, 0, 1]|8|11820.2211058|179.778894239|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|144.238904267|182.32943528|[4, 1, 0, 0]|9|11935.8644013|64.1355986577|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|12000|145.516907516|181.605690122|[4, 1, 0, 1]|10|11918.6409318|81.3590682124|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|142.712355705|182.363423729|[1, 0, 0, 0]|2|12263.1103229|736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|148.108482699|1503.29866127|[1, 0, 0, 1]|3|12021.9817491|978.018250885|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|142.712355705|206.876650793|[2, 0, 0, 0]|4|12263.1103229|736.88967712|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|145.203190473|205.733413187|[0, 3, 0, 0]|5|12056.4286882|943.571311776|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|142.712355705|211.648977868|[3, 0, 0, 0]|6|12263.1103229|736.88967712|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|144.564751522|217.369145554|[2, 2, 0, 1]|7|12917.602166|82.3978340452|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|142.634672819|227.192627695|[3, 2, 0, 0]|8|12892.9972094|107.002790552|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|144.211772586|227.535557846|[4, 0, 0, 1]|9|12202.8281794|797.171820561|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|13000|142.712355705|234.900705497|[5, 0, 0, 0]|10|12263.1103229|736.88967712|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|142.712355705|238.694285663|[1, 0, 0, 0]|2|12263.1103229|1736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|148.108482699|252.622374345|[1, 0, 0, 1]|3|12021.9817491|1978.01825088|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|141.082908939|252.832918287|[1, 2, 0, 0]|4|13732.8463915|267.15360846|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|142.021073138|250.775866532|[2, 1, 1, 0]|5|13951.0103392|48.9896607688|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|142.22749799|1912.06313243|[2, 2, 0, 0]|6|13144.9519641|855.048035924|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|141.214371531|254.612225441|[3, 1, 0, 1]|7|13790.2579567|209.742043278|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|139.754052973|288.440288996|[4, 0, 0, 1]|8|13946.0893479|53.9106520701|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|138.864186012|208.86467419|[5, 0, 0, 0]|9|13795.9991132|204.00088676|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|14000|140.43520427|228.717754955|[5, 0, 0, 1]|10|13572.094009|427.90599097|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|142.712355705|213.277811124|[1, 0, 0, 0]|2|12263.1103229|2736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|140.583835323|186.940584932|[0, 2, 0, 0]|3|14467.7144259|532.285574131|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|141.082908939|5928.20625942|[1, 2, 0, 0]|4|13732.8463915|1267.15360846|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|140.244893503|218.304700131|[2, 1, 0, 1]|5|14553.8317736|446.168226358|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|138.496471263|186.238175737|[3, 0, 0, 1]|6|14619.2809579|380.71904205|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|137.645494581|182.451056382|[4, 0, 0, 0]|7|14306.9620434|693.03795664|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|137.741276396|184.898265396|[4, 1, 1, 0]|8|14979.4975212|20.5024787937|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|137.060882878|185.193976041|[5, 0, 1, 0]|9|14967.195043|32.804957047|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|15000|136.074415969|187.529108057|[6, 0, 0, 0]|10|14988.2459502|11.7540498136|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|142.712355705|187.990667631|[1, 0, 0, 0]|2|12263.1103229|3736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|140.583835323|181.88318041|[0, 2, 0, 0]|3|14467.7144259|1532.28557413|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|135.511571601|184.189127011|[2, 1, 0, 0]|4|15478.1579731|521.842026927|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|135.3126978|187.824518395|[3, 0, 0, 0]|5|15328.8879036|671.1120964|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|136.806956007|186.475867559|[1, 4, 0, 0]|6|15955.8221954|44.1778046126|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|134.25455599|198.665735077|[4, 1, 0, 0]|7|15914.4858685|85.5141315437|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|134.357241814|185.492549501|[5, 0, 0, 0]|8|15766.8561294|233.143870583|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|135.943578075|186.976454681|[4, 2, 0, 1]|9|15819.7567859|180.243214094|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|16000|135.511571601|188.933448236|[5, 2, 0, 0]|10|15478.1579731|521.842026927|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|142.712355705|187.466073323|[1, 0, 0, 0]|2|12263.1103229|4736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|136.418647273|188.875979091|[1, 1, 0, 1]|3|16844.5532244|155.446775595|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|135.423628402|186.495621009|[2, 0, 0, 1]|4|16190.0613813|809.93861867|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|133.407703353|189.522325649|[2, 2, 0, 0]|5|16431.1899551|568.810044905|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|134.331592723|191.245305971|[3, 1, 0, 1]|6|16548.3095481|451.690451934|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|134.206044861|186.742412176|[4, 0, 0, 1]|7|16270.4375726|729.562427415|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|133.25055589|189.806704784|[4, 2, 0, 0]|8|16396.743016|603.256984015|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|132.088697376|187.525946076|[6, 0, 0, 0]|9|16861.776694|138.22330604|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|17000|133.234549534|190.283106816|[5, 2, 0, 1]|10|16787.1416592|212.858340777|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|142.712355705|187.539161166|[1, 0, 0, 0]|2|12263.1103229|5736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|136.418647273|187.036952379|[1, 1, 0, 1]|3|16844.5532244|1155.44677559|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|133.422620083|187.429153636|[1, 2, 0, 1]|4|17659.79745|340.20255001|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|130.130265687|189.973521162|[3, 1, 0, 0]|5|17740.1736412|259.826358755|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|131.484656725|185.872262109|[4, 0, 0, 0]|6|17168.354452|831.645547968|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|130.815402632|189.505157892|[4, 1, 0, 1]|7|17877.9613977|122.038602319|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|131.25709419|199.601719209|[4, 2, 1, 0]|8|17735.2526499|264.747350057|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|130.704814029|222.264542815|[4, 3, 1, 0]|9|17929.6318063|70.3681936547|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|18000|130.162408992|235.555191553|[5, 3, 0, 0]|10|17621.5230732|378.476926798|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|142.712355705|212.870675416|[1, 0, 0, 0]|2|12263.1103229|6736.88967712|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|129.205564166|191.528019725|[2, 0, 0, 0]|3|18394.6654843|605.33451568|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|130.553177614|186.509712316|[2, 1, 1, 0]|4|18601.347119|398.652881025|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|129.920411749|187.337727213|[2, 2, 1, 0]|5|18773.5818145|226.418185479|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|129.072119697|199.351593478|[3, 2, 0, 0]|6|18050.1960932|949.803906772|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|128.639694809|210.281687003|[3, 3, 0, 0]|7|18256.8777279|743.122272117|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|128.592597599|217.364015602|[5, 1, 0, 1]|8|18827.7127188|172.287281165|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|128.210941719|195.556160523|[5, 2, 0, 1]|9|18885.5343666|114.465633374|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|19000|127.885483026|199.871694564|[5, 3, 0, 1]|10|18930.5067594|69.4932406481|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|135.851199097|214.47711783|[0, 1, 1, 0]|2|19014.7103883|985.289611715|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|129.205564166|217.447271356|[2, 0, 0, 0]|3|18394.6654843|1605.33451568|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|128.223258379|218.649249666|[2, 1, 0, 1]|4|19405.1090315|594.890968477|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|127.962033584|215.892895958|[2, 2, 0, 1]|5|19376.4032489|623.596751068|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|126.281324439|209.072338213|[3, 2, 1, 0]|6|19924.1095808|75.8904192313|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|126.392118955|207.798480896|[3, 3, 1, 0]|7|19818.4723008|181.527699166|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|125.098025614|215.349975234|[5, 2, 0, 0]|8|19900.4888225|99.5111774776|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|124.750883798|218.721494745|[5, 3, 0, 0]|9|19824.2134574|175.786542648|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|124.735411268|244.163511845|[5, 4, 0, 0]|10|19764.8881733|235.111826669|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|135.851199097|208.694916311|[0, 1, 1, 0]|2|19014.7103883|1985.28961171|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|125.868037089|251.638168666|[1, 2, 0, 0]|3|20599.2695873|400.730412691|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
