Started 11/28/17 23:46:38 in McCain 321
Landscape|Landowners|Budget|Expected Damage|Total Run Time|Second Stage Time|Create Model Time|Optimize Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner|Time Completed
Umpqua|3|100000|63.6919981247|91.1271447479|91.0664985978|0.0606444433943|0.0462265151873|[19, 19, 19]|20|Hybrid|86117.347773|13882.652227|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[615.7909999999999, 581.1959999999999, 965.2004999999999]|12/01/17 14:09:43
Umpqua|3|100000|63.5207454781|92.1394154038|92.0767110125|0.0627026845614|0.0482688274496|[19, 19, 19]|20|Hybrid|86117.347773|13882.652227|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[615.7909999999999, 581.1959999999999, 965.2004999999999]|12/01/17 14:11:15
Umpqua|3|100000|63.7047275373|90.9300129735|90.8667752487|0.0632365870842|0.0489395478362|[19, 19, 19]|20|Hybrid|86117.347773|13882.652227|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[615.7909999999999, 581.1959999999999, 965.2004999999999]|12/01/17 14:12:46
Umpqua|3|100000|63.7182481082|90.6058465313|90.5466811999|0.0591641936626|0.0450264433894|[19, 19, 19]|20|Hybrid|86117.347773|13882.652227|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[615.7909999999999, 581.1959999999999, 965.2004999999999]|12/01/17 14:14:16
Umpqua|4|20000|376.737351371|183.842231092|183.83650636|0.00572359436774|0.000748089310946|[1, 0, 0, 0]|2|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:17:20
Umpqua|4|20000|376.129963266|184.830030979|184.824144967|0.00588459000573|0.00091904051078|[1, 0, 0, 0]|2|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:20:25
Umpqua|4|20000|376.260241424|182.756176644|182.750517049|0.00565845656092|0.000791040452896|[1, 0, 0, 0]|2|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:23:28
Umpqua|4|20000|377.020312202|184.105976949|184.100328448|0.00564764766023|0.000788764897152|[1, 0, 0, 0]|2|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:26:32
Umpqua|4|20000|376.084882353|183.958153932|183.95239592|0.00575687437959|0.000783076000516|[1, 0, 0, 0]|2|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:29:36
Umpqua|4|20000|376.56123824|184.006921106|183.962890788|0.0440288961545|0.0345884641283|[4, 0, 0, 0]|5|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:32:40
Umpqua|4|20000|376.196748507|184.191197975|184.141560116|0.0496367215674|0.0398600760091|[4, 0, 0, 0]|5|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:35:44
Umpqua|4|20000|376.434842883|184.19566148|184.142595779|0.0530639946228|0.0437134470994|[4, 0, 0, 0]|5|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:38:48
Umpqua|4|20000|375.976445007|183.651952726|183.608868755|0.0430822644994|0.033674543607|[4, 0, 0, 0]|5|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:41:52
Umpqua|4|20000|376.276816505|183.611347406|183.569524093|0.041822459345|0.0325231118331|[4, 0, 0, 0]|5|Hybrid|19841.4369269|158.563073093|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:44:56
Umpqua|4|20000|354.263016164|181.697902477|181.613159033|0.0847425904212|0.0681244832085|[0, 4, 0, 4]|10|Hybrid|19902.6759298|97.3240702326|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:47:57
Umpqua|4|20000|354.382167544|184.072539063|183.989792136|0.0827460737491|0.0661191487306|[0, 4, 0, 4]|10|Hybrid|19902.6759298|97.3240702326|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:51:01
Umpqua|4|20000|354.636372717|184.023681151|183.935297385|0.0883823436161|0.0716382274259|[0, 4, 0, 4]|10|Hybrid|19902.6759298|97.3240702326|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:54:05
Umpqua|4|20000|354.028836457|182.955119761|182.872718434|0.0823999046552|0.0656921973714|[0, 4, 0, 4]|10|Hybrid|19902.6759298|97.3240702326|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 14:57:08
Umpqua|4|20000|354.129314378|182.733240737|182.651004388|0.0822349267837|0.0655872373027|[0, 4, 0, 4]|10|Hybrid|19902.6759298|97.3240702326|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:00:11
Umpqua|4|20000|358.370277558|182.709415372|182.52974167|0.179672564438|0.155770968617|[0, 6, 0, 6]|15|Hybrid|19191.8660751|808.133924867|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:03:14
Umpqua|4|20000|358.684906972|183.169309394|183.031681725|0.137626247175|0.113833309195|[0, 6, 0, 6]|15|Hybrid|19191.8660751|808.133924867|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:06:17
Umpqua|4|20000|358.596125209|185.14681011|184.987038144|0.159770828672|0.135807792816|[0, 6, 0, 6]|15|Hybrid|19191.8660751|808.133924867|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:09:22
Umpqua|4|20000|358.587543302|183.61634908|183.485891121|0.130457105319|0.106268789343|[0, 6, 0, 6]|15|Hybrid|19191.8660751|808.133924867|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:12:26
Umpqua|4|20000|358.407088877|183.997605545|183.858623635|0.138980772404|0.114876936466|[0, 6, 0, 6]|15|Hybrid|19191.8660751|808.133924867|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:15:30
Umpqua|4|20000|354.84132008|183.188999788|182.95258792|0.236409307821|0.205219387863|[9, 9, 0, 0]|20|Hybrid|19580.3653884|419.634611605|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:18:33
Umpqua|4|20000|355.69657691|183.679985596|183.427975923|0.252008250027|0.221074330213|[9, 9, 0, 0]|20|Hybrid|19580.3653884|419.634611605|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:21:37
Umpqua|4|20000|355.491040834|182.35491462|182.067684447|0.287228750065|0.255796767742|[9, 9, 0, 0]|20|Hybrid|19580.3653884|419.634611605|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:24:39
Umpqua|4|20000|355.082313387|181.981835652|181.746112993|0.235721805206|0.204727014236|[9, 9, 0, 0]|20|Hybrid|19580.3653884|419.634611605|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:27:41
Umpqua|4|20000|355.382783154|182.250041884|182.031992623|0.218047555158|0.18658371504|[9, 9, 0, 0]|20|Hybrid|19580.3653884|419.634611605|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:30:44
Umpqua|4|40000|361.398151839|182.554351818|182.545562479|0.00878820056096|0.00383857997076|[0, 0, 0, 1]|2|Hybrid|23286.1308378|16713.8691622|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:33:46
Umpqua|4|40000|361.863599711|183.539362725|183.530444533|0.00891676951142|0.00393984223774|[0, 0, 0, 1]|2|Hybrid|23286.1308378|16713.8691622|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:36:50
Umpqua|4|40000|361.032727553|180.64498298|180.635993962|0.00898759621487|0.0039782422682|[0, 0, 0, 1]|2|Hybrid|23286.1308378|16713.8691622|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:39:50
Umpqua|4|40000|361.227396647|182.457419922|182.448480682|0.00893781842024|0.00400554895168|[0, 0, 0, 1]|2|Hybrid|23286.1308378|16713.8691622|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:42:53
Umpqua|4|40000|361.257779334|183.390386|183.381552857|0.00883172058093|0.00388721999479|[0, 0, 0, 1]|2|Hybrid|23286.1308378|16713.8691622|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:45:56
Umpqua|4|40000|276.419570478|180.592258897|180.523983374|0.0682741010678|0.0587551623175|[0, 2, 2, 2]|5|Hybrid|33137.9554231|6862.04457694|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:48:57
Umpqua|4|40000|276.346847329|181.580369112|181.506745177|0.0736227974412|0.0641209253663|[0, 2, 2, 2]|5|Hybrid|33137.9554231|6862.04457694|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:51:58
Umpqua|4|40000|277.13045528|184.921314089|184.85520518|0.0661074864911|0.0566030544287|[0, 2, 2, 2]|5|Hybrid|33137.9554231|6862.04457694|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:55:03
Umpqua|4|40000|277.121966353|184.246125367|184.180539836|0.0655843928689|0.0561871964164|[0, 2, 2, 2]|5|Hybrid|33137.9554231|6862.04457694|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 15:58:08
Umpqua|4|40000|276.54138936|184.74374869|184.681383641|0.0623636265955|0.0528401367337|[0, 2, 2, 2]|5|Hybrid|33137.9554231|6862.04457694|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:01:12
Umpqua|4|40000|246.758688578|182.781134667|182.613118927|0.168014033363|0.151325099418|[4, 4, 4, 4]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:04:15
Umpqua|4|40000|246.545799035|182.654512728|182.486407957|0.168103633419|0.151179748224|[4, 4, 4, 4]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:07:18
Umpqua|4|40000|246.657139057|182.603050156|182.433734789|0.169314229657|0.152553046777|[4, 4, 4, 4]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:10:20
Umpqua|4|40000|246.493082849|184.087479801|183.921820969|0.165657409801|0.148666395689|[4, 4, 4, 4]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:13:25
Umpqua|4|40000|246.501245371|184.457761825|184.2889906|0.168769518234|0.152066077615|[4, 4, 4, 4]|10|Hybrid|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:16:29
Umpqua|4|40000|250.523794668|182.795240275|182.468910631|0.326328505631|0.302300047522|[0, 8, 8, 8]|15|Hybrid|37871.9490549|2128.05094507|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:19:32
Umpqua|4|40000|250.296030487|183.157880979|182.901604353|0.256275203574|0.232379012203|[0, 8, 8, 8]|15|Hybrid|37871.9490549|2128.05094507|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:22:35
Umpqua|4|40000|250.95674511|183.942547878|183.643287406|0.299259050254|0.248646683671|[0, 8, 8, 8]|15|Hybrid|37871.9490549|2128.05094507|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:25:39
Umpqua|4|40000|250.611526003|182.906115075|182.644496011|0.261617357712|0.237634695179|[0, 8, 8, 8]|15|Hybrid|37871.9490549|2128.05094507|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:28:42
Umpqua|4|40000|250.947827343|185.105424842|184.80188035|0.303543070462|0.279310950005|[0, 8, 8, 8]|15|Hybrid|37871.9490549|2128.05094507|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:31:47
Umpqua|4|40000|243.670135482|182.292372362|181.813080356|0.479289730443|0.447794885855|[12, 12, 12, 0]|20|Hybrid|39682.8738538|317.126146187|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:34:49
Umpqua|4|40000|243.649764712|184.615536706|184.134278903|0.481256380444|0.449646904701|[12, 12, 12, 0]|20|Hybrid|39682.8738538|317.126146187|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:37:54
Umpqua|4|40000|243.014397729|184.738171015|184.259467241|0.47870263677|0.447348592279|[12, 12, 12, 0]|20|Hybrid|39682.8738538|317.126146187|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:40:59
Umpqua|4|40000|244.304166423|184.646961008|184.159419255|0.487540899587|0.456074215006|[12, 12, 12, 0]|20|Hybrid|39682.8738538|317.126146187|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:44:03
Umpqua|4|40000|243.113274186|184.16342196|183.674196295|0.489224811638|0.432207036996|[12, 12, 12, 0]|20|Hybrid|39682.8738538|317.126146187|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:47:08
Umpqua|4|60000|252.561948379|182.257430618|182.236624064|0.0208057007258|0.0158000445372|[0, 1, 0, 1]|2|Hybrid|44781.020842|15218.979158|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:50:10
Umpqua|4|60000|252.161775698|184.038500431|184.019965167|0.0185338416486|0.0135819455027|[0, 1, 0, 1]|2|Hybrid|44781.020842|15218.979158|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:53:14
Umpqua|4|60000|252.373075208|184.187813938|184.169965892|0.0178469079401|0.012889322883|[0, 1, 0, 1]|2|Hybrid|44781.020842|15218.979158|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:56:18
Umpqua|4|60000|252.781664183|183.730837749|183.712344583|0.0184917438455|0.0135728432797|[0, 1, 0, 1]|2|Hybrid|44781.020842|15218.979158|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 16:59:22
Umpqua|4|60000|252.073638704|184.538406991|184.517942624|0.020463229419|0.0155889866437|[0, 1, 0, 1]|2|Hybrid|44781.020842|15218.979158|39.8288066012|[0.0, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:02:27
Umpqua|4|60000|197.000609292|182.969698969|182.900020565|0.0696766974143|0.0603068076452|[0, 3, 3, 3]|5|Hybrid|49706.9331346|10293.0668654|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:05:30
Umpqua|4|60000|195.503848758|183.942981656|183.870259411|0.0727211080375|0.0632619026583|[0, 3, 3, 3]|5|Hybrid|49706.9331346|10293.0668654|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:08:33
Umpqua|4|60000|195.749795343|184.403093847|184.331847584|0.0712448405247|0.0618610129604|[0, 3, 3, 3]|5|Hybrid|49706.9331346|10293.0668654|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:11:38
Umpqua|4|60000|196.072997121|180.987634055|180.917651295|0.069981622044|0.0605636611144|[0, 3, 3, 3]|5|Hybrid|49706.9331346|10293.0668654|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:14:39
Umpqua|4|60000|194.896395116|182.895773807|182.823232753|0.072539916815|0.0631461336889|[0, 3, 3, 3]|5|Hybrid|49706.9331346|10293.0668654|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:17:42
Umpqua|4|60000|146.875242157|184.457647478|184.263410212|0.194236128271|0.17763850106|[6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[498.16799999999995, 539.682, 539.682, 584.6555]|12/01/17 17:20:46
